source,destination,timestamp,state_label,w
456,622,0.0,0,2
718,622,0.0,0,2
380,622,0.0,0,1
625,622,0.0,0,2
504,622,0.0,0,2
355,622,0.0,0,2
217,622,0.0,0,2
642,622,0.0,0,2
145,622,0.0,0,2
609,622,0.0,0,2
704,622,0.0,0,2
409,622,0.0,0,2
232,622,0.0,0,2
57,622,0.0,0,2
707,622,0.0,0,2
102,622,0.0,0,2
455,622,0.0,0,2
467,622,0.0,0,2
683,622,0.0,0,2
733,622,0.0,0,2
526,622,0.0,0,2
362,622,0.0,0,2
602,622,0.0,0,2
173,622,0.0,0,2
468,622,0.0,0,1
691,622,0.0,0,2
365,622,0.0,0,2
400,622,0.0,0,1
661,622,0.0,0,2
538,622,0.0,0,2
517,622,0.0,0,2
14,622,0.0,0,2
48,622,0.0,0,1
649,622,0.0,0,2
681,622,0.0,0,2
138,622,0.0,0,2
591,622,0.0,0,2
182,622,0.0,0,2
21,622,0.0,0,1
342,622,0.0,0,2
65,622,0.0,0,2
135,622,0.0,0,2
379,622,0.0,0,2
166,622,0.0,0,2
194,622,0.0,0,2
596,622,0.0,0,1
397,622,0.0,0,2
450,622,0.0,0,1
110,622,0.0,0,2
629,622,0.0,0,2
113,622,0.0,0,2
241,622,0.0,0,2
385,622,0.0,0,2
344,622,0.0,0,1
412,622,0.0,0,1
401,622,0.0,0,2
592,622,0.0,0,2
234,622,0.0,0,2
623,622,0.0,0,2
512,622,0.0,0,2
137,622,0.0,0,2
701,622,0.0,0,2
7,622,0.0,0,2
671,622,0.0,0,2
197,622,0.0,0,2
333,622,0.0,0,2
662,622,0.0,0,2
562,622,0.0,0,2
600,622,0.0,0,1
253,622,0.0,0,1
713,622,0.0,0,1
595,622,0.0,0,1
343,622,0.0,0,1
219,622,0.0,0,1
571,622,0.0,0,1
674,622,0.0,0,1
111,622,0.0,0,1
142,622,0.0,0,1
184,622,0.0,0,1
360,622,0.0,0,1
64,622,0.0,0,1
572,622,0.0,0,1
240,622,0.0,0,1
331,622,0.0,0,1
196,622,0.0,0,1
325,622,0.0,0,1
31,622,0.0,0,1
297,622,0.0,0,1
524,622,0.0,0,1
645,622,0.0,0,1
544,622,0.0,0,1
463,622,0.0,0,1
621,622,0.0,0,1
448,622,0.0,0,1
440,622,0.0,0,1
471,622,0.0,0,1
356,622,0.0,0,1
447,622,0.0,0,1
617,622,0.0,0,1
329,622,0.0,0,1
529,622,0.0,0,1
521,622,0.0,0,1
576,622,0.0,0,1
302,622,0.0,0,1
272,622,0.0,0,1
12,622,0.0,0,1
612,622,0.0,0,1
11,622,0.0,0,1
474,622,0.0,0,1
424,622,0.0,0,1
345,622,0.0,0,1
402,622,0.0,0,1
126,622,0.0,0,1
678,622,0.0,0,1
311,622,0.0,0,1
107,622,0.0,0,1
279,622,0.0,0,1
714,622,0.0,0,1
96,622,0.0,0,1
312,622,0.0,0,1
568,622,0.0,0,1
730,622,0.0,0,1
366,622,0.0,0,1
506,622,0.0,0,1
383,622,0.0,0,1
675,622,0.0,0,1
341,622,0.0,0,1
411,622,0.0,0,1
509,622,0.0,0,1
80,622,0.0,0,1
216,622,0.0,0,1
565,622,0.0,0,1
230,622,0.0,0,1
391,622,0.0,0,1
427,622,0.0,0,1
496,622,0.0,0,1
18,408,0.0,0,2
6,408,0.0,0,2
69,408,0.0,0,2
238,408,0.0,0,2
449,408,0.0,0,2
673,408,0.0,0,2
150,408,0.0,0,2
719,408,0.0,0,2
352,408,0.0,0,2
206,408,0.0,0,2
114,408,0.0,0,2
454,408,0.0,0,2
616,408,0.0,0,2
255,408,0.0,0,2
498,408,0.0,0,2
36,408,0.0,0,2
511,408,0.0,0,2
722,408,0.0,0,2
582,408,0.0,0,2
181,408,0.0,0,2
195,408,0.0,0,2
425,408,0.0,0,2
622,408,0.0,0,2
687,408,0.0,0,2
319,408,0.0,0,2
635,408,0.0,0,2
408,408,0.0,0,2
33,408,0.0,0,2
152,408,0.0,0,2
50,408,0.0,0,2
220,408,0.0,0,2
46,408,0.0,0,2
43,408,0.0,0,2
78,408,0.0,0,2
308,408,0.0,0,2
41,408,0.0,0,2
86,408,0.0,0,2
545,408,0.0,0,2
84,408,0.0,0,2
419,408,0.0,0,2
601,408,0.0,0,2
123,408,0.0,0,2
336,408,0.0,0,2
233,408,0.0,0,2
59,408,0.0,0,2
271,408,0.0,0,2
712,408,0.0,0,2
494,408,0.0,0,2
650,408,0.0,0,2
523,408,0.0,0,2
588,408,0.0,0,2
720,408,0.0,0,2
370,408,0.0,0,2
368,408,0.0,0,2
475,408,0.0,0,2
732,408,0.0,0,2
583,408,0.0,0,2
199,408,0.0,0,2
584,408,0.0,0,2
658,408,0.0,0,2
254,408,0.0,0,2
416,408,0.0,0,2
534,408,0.0,0,2
191,408,0.0,0,2
39,408,0.0,0,2
684,408,0.0,0,2
457,408,0.0,0,2
165,408,0.0,0,2
129,408,0.0,0,2
262,408,0.0,0,2
398,408,0.0,0,2
510,408,0.0,0,1
608,408,0.0,0,2
686,408,0.0,0,2
26,408,0.0,0,2
587,408,0.0,0,2
525,408,0.0,0,2
177,408,0.0,0,2
420,408,0.0,0,2
423,408,0.0,0,2
646,408,0.0,0,2
38,408,0.0,0,2
651,408,0.0,0,2
134,408,0.0,0,2
147,408,0.0,0,2
299,408,0.0,0,2
176,408,0.0,0,2
101,408,0.0,0,2
378,408,0.0,0,2
122,408,0.0,0,2
213,408,0.0,0,2
276,408,0.0,0,2
298,408,0.0,0,2
715,408,0.0,0,2
458,408,0.0,0,2
371,408,0.0,0,2
435,408,0.0,0,2
473,408,0.0,0,2
507,408,0.0,0,2
115,408,0.0,0,2
432,408,0.0,0,2
513,408,0.0,0,2
553,408,0.0,0,2
527,408,0.0,0,2
429,408,0.0,0,2
460,408,0.0,0,2
648,408,0.0,0,2
188,408,0.0,0,2
581,408,0.0,0,2
607,408,0.0,0,2
167,408,0.0,0,2
664,408,0.0,0,2
168,408,0.0,0,2
124,408,0.0,0,2
275,408,0.0,0,2
477,408,0.0,0,2
531,408,0.0,0,2
585,408,0.0,0,2
93,408,0.0,0,2
265,408,0.0,0,2
410,408,0.0,0,2
466,408,0.0,0,2
119,408,0.0,0,2
148,408,0.0,0,2
203,408,0.0,0,2
52,408,0.0,0,2
79,408,0.0,0,1
522,408,0.0,0,2
157,408,0.0,0,2
535,408,0.0,0,2
710,408,0.0,0,2
711,408,0.0,0,2
638,408,0.0,0,2
5,408,0.0,0,1
456,408,0.0,0,2
718,408,0.0,0,2
380,408,0.0,0,2
625,408,0.0,0,2
504,408,0.0,0,2
355,408,0.0,0,2
217,408,0.0,0,2
642,408,0.0,0,2
145,408,0.0,0,2
609,408,0.0,0,2
704,408,0.0,0,2
409,408,0.0,0,2
232,408,0.0,0,2
57,408,0.0,0,2
707,408,0.0,0,2
102,408,0.0,0,2
455,408,0.0,0,2
467,408,0.0,0,2
683,408,0.0,0,1
733,408,0.0,0,2
526,408,0.0,0,2
362,408,0.0,0,1
602,408,0.0,0,2
173,408,0.0,0,2
468,408,0.0,0,2
691,408,0.0,0,1
365,408,0.0,0,2
400,408,0.0,0,2
661,408,0.0,0,2
538,408,0.0,0,2
517,408,0.0,0,2
14,408,0.0,0,2
48,408,0.0,0,2
649,408,0.0,0,2
681,408,0.0,0,2
138,408,0.0,0,2
591,408,0.0,0,2
182,408,0.0,0,2
21,408,0.0,0,2
342,408,0.0,0,2
65,408,0.0,0,2
135,408,0.0,0,1
379,408,0.0,0,2
166,408,0.0,0,2
194,408,0.0,0,2
596,408,0.0,0,2
397,408,0.0,0,2
450,408,0.0,0,2
110,408,0.0,0,2
629,408,0.0,0,2
113,408,0.0,0,2
241,408,0.0,0,2
385,408,0.0,0,2
344,408,0.0,0,2
412,408,0.0,0,2
401,408,0.0,0,2
592,408,0.0,0,2
234,408,0.0,0,2
623,408,0.0,0,1
512,408,0.0,0,2
137,408,0.0,0,2
701,408,0.0,0,2
7,408,0.0,0,2
671,408,0.0,0,1
197,408,0.0,0,2
333,408,0.0,0,1
662,408,0.0,0,2
562,408,0.0,0,2
600,408,0.0,0,2
354,408,0.0,0,2
672,408,0.0,0,2
611,408,0.0,0,2
174,408,0.0,0,2
413,408,0.0,0,2
237,408,0.0,0,2
377,408,0.0,0,2
696,408,0.0,0,2
399,408,0.0,0,2
486,408,0.0,0,2
212,408,0.0,0,2
227,408,0.0,0,2
144,408,0.0,0,2
158,408,0.0,0,2
381,408,0.0,0,2
224,408,0.0,0,2
104,408,0.0,0,2
663,408,0.0,0,2
422,408,0.0,0,2
340,408,0.0,0,2
53,408,0.0,0,2
688,408,0.0,0,2
198,408,0.0,0,1
335,408,0.0,0,2
290,408,0.0,0,2
332,408,0.0,0,2
639,408,0.0,0,2
353,408,0.0,0,2
441,408,0.0,0,2
312,408,0.0,0,2
211,408,0.0,0,1
568,408,0.0,0,1
366,408,0.0,0,1
506,408,0.0,0,1
383,408,0.0,0,1
675,408,0.0,0,1
341,408,0.0,0,1
411,408,0.0,0,1
574,408,0.0,0,1
75,408,0.0,0,1
139,408,0.0,0,1
565,408,0.0,0,1
665,408,0.0,0,1
281,408,0.0,0,1
427,408,0.0,0,1
496,408,0.0,0,1
585,325,0.0,0,1
722,325,0.0,0,1
238,325,0.0,0,1
325,325,0.0,0,1
237,325,0.0,0,1
522,325,0.0,0,1
380,325,0.0,0,1
629,325,0.0,0,1
385,325,0.0,0,1
412,325,0.0,0,1
401,325,0.0,0,1
137,325,0.0,0,1
467,325,0.0,0,1
662,325,0.0,0,1
562,325,0.0,0,1
383,325,0.0,0,1
625,325,0.0,0,1
649,325,0.0,0,1
138,325,0.0,0,1
576,325,0.0,0,1
302,325,0.0,0,1
572,325,0.0,0,1
529,325,0.0,0,1
107,325,0.0,0,1
474,325,0.0,0,1
253,325,0.0,0,1
96,325,0.0,0,1
524,325,0.0,0,1
11,325,0.0,0,1
592,325,0.0,0,1
234,325,0.0,0,1
512,325,0.0,0,1
496,325,0.0,0,1
455,325,0.0,0,1
600,325,0.0,0,1
675,325,0.0,0,1
203,325,0.0,0,1
504,325,0.0,0,1
57,325,0.0,0,1
102,325,0.0,0,1
538,325,0.0,0,1
397,325,0.0,0,1
427,325,0.0,0,1
110,325,0.0,0,1
642,325,0.0,0,1
591,325,0.0,0,1
7,325,0.0,0,1
645,325,0.0,0,1
111,325,0.0,0,1
142,325,0.0,0,1
331,325,0.0,0,1
713,325,0.0,0,1
345,325,0.0,0,1
440,325,0.0,0,1
612,325,0.0,0,1
119,325,0.0,0,1
710,325,0.0,0,1
509,325,0.0,0,1
79,325,0.0,0,1
48,325,0.0,0,1
65,325,0.0,0,1
145,325,0.0,0,1
14,325,0.0,0,1
333,325,0.0,0,1
379,325,0.0,0,1
410,325,0.0,0,1
182,325,0.0,0,1
565,325,0.0,0,1
173,325,0.0,0,1
602,325,0.0,0,1
411,325,0.0,0,1
64,325,0.0,0,1
75,325,0.0,0,1
12,325,0.0,0,1
297,325,0.0,0,1
343,325,0.0,0,1
714,325,0.0,0,1
448,325,0.0,0,1
184,325,0.0,0,1
219,325,0.0,0,1
447,325,0.0,0,1
617,325,0.0,0,1
52,325,0.0,0,1
241,325,0.0,0,1
711,325,0.0,0,1
661,325,0.0,0,1
21,325,0.0,0,1
344,325,0.0,0,1
157,325,0.0,0,1
197,325,0.0,0,1
230,325,0.0,0,1
216,325,0.0,0,1
402,325,0.0,0,1
621,325,0.0,0,1
463,325,0.0,0,1
126,325,0.0,0,1
279,325,0.0,0,1
678,325,0.0,0,1
571,325,0.0,0,1
196,325,0.0,0,1
329,325,0.0,0,1
135,325,0.0,0,1
5,325,0.0,0,1
232,325,0.0,0,1
362,325,0.0,0,1
468,325,0.0,0,1
517,325,0.0,0,1
409,325,0.0,0,1
391,325,0.0,0,1
217,325,0.0,0,1
609,325,0.0,0,1
681,325,0.0,0,1
113,325,0.0,0,1
148,325,0.0,0,1
424,325,0.0,0,1
31,325,0.0,0,1
544,325,0.0,0,1
338,325,0.0,0,1
272,325,0.0,0,1
240,325,0.0,0,1
595,325,0.0,0,1
471,325,0.0,0,1
521,325,0.0,0,1
312,325,0.0,0,1
663,325,0.0,0,1
335,325,0.0,0,1
353,325,0.0,0,1
672,325,0.0,0,1
611,325,0.0,0,1
174,325,0.0,0,1
377,325,0.0,0,1
696,325,0.0,0,1
158,325,0.0,0,1
227,325,0.0,0,1
212,325,0.0,0,1
224,325,0.0,0,1
639,325,0.0,0,1
290,325,0.0,0,1
688,325,0.0,0,1
381,325,0.0,0,1
486,325,0.0,0,1
413,325,0.0,0,1
399,325,0.0,0,1
354,325,0.0,0,1
198,325,0.0,0,1
104,325,0.0,0,1
144,325,0.0,0,1
441,325,0.0,0,1
53,325,0.0,0,1
422,325,0.0,0,1
510,325,0.0,0,1
582,325,0.0,0,1
425,325,0.0,0,1
498,325,0.0,0,1
522,308,0.0,0,5
650,308,0.0,0,5
18,308,0.0,0,6
525,308,0.0,0,6
651,308,0.0,0,6
371,308,0.0,0,6
527,308,0.0,0,6
646,308,0.0,0,6
648,308,0.0,0,6
50,308,0.0,0,6
730,308,0.0,0,6
101,308,0.0,0,6
622,308,0.0,0,6
84,308,0.0,0,6
408,308,0.0,0,6
513,308,0.0,0,6
473,308,0.0,0,6
308,308,0.0,0,6
370,308,0.0,0,6
165,308,0.0,0,6
6,308,0.0,0,6
38,308,0.0,0,6
419,308,0.0,0,6
123,308,0.0,0,6
211,308,0.0,0,6
506,308,0.0,0,6
33,308,0.0,0,6
177,308,0.0,0,6
686,308,0.0,0,6
732,308,0.0,0,6
181,308,0.0,0,6
352,308,0.0,0,6
454,308,0.0,0,6
255,308,0.0,0,6
124,308,0.0,0,6
420,308,0.0,0,6
475,308,0.0,0,6
673,308,0.0,0,6
568,308,0.0,0,6
664,308,0.0,0,6
416,308,0.0,0,6
712,308,0.0,0,6
584,308,0.0,0,6
147,308,0.0,0,6
635,308,0.0,0,6
114,308,0.0,0,6
511,308,0.0,0,6
494,308,0.0,0,6
523,308,0.0,0,6
366,308,0.0,0,6
429,308,0.0,0,6
150,308,0.0,0,6
319,308,0.0,0,6
262,308,0.0,0,6
368,308,0.0,0,6
176,308,0.0,0,6
687,308,0.0,0,6
199,308,0.0,0,6
254,308,0.0,0,6
457,308,0.0,0,6
213,308,0.0,0,6
39,308,0.0,0,6
265,308,0.0,0,6
59,308,0.0,0,6
719,308,0.0,0,6
477,308,0.0,0,6
43,308,0.0,0,2
658,308,0.0,0,6
276,308,0.0,0,6
545,308,0.0,0,6
336,308,0.0,0,6
69,308,0.0,0,6
238,308,0.0,0,6
129,308,0.0,0,6
510,308,0.0,0,5
26,308,0.0,0,6
122,308,0.0,0,6
507,308,0.0,0,6
168,308,0.0,0,6
715,308,0.0,0,6
449,308,0.0,0,6
206,308,0.0,0,6
616,308,0.0,0,6
583,308,0.0,0,6
722,308,0.0,0,6
46,308,0.0,0,6
233,308,0.0,0,6
271,308,0.0,0,6
534,308,0.0,0,6
587,308,0.0,0,6
378,308,0.0,0,6
435,308,0.0,0,6
460,308,0.0,0,6
188,308,0.0,0,6
607,308,0.0,0,6
585,308,0.0,0,6
582,308,0.0,0,6
195,308,0.0,0,6
425,308,0.0,0,6
152,308,0.0,0,6
220,308,0.0,0,6
78,308,0.0,0,6
86,308,0.0,0,6
588,308,0.0,0,6
720,308,0.0,0,6
191,308,0.0,0,6
684,308,0.0,0,2
134,308,0.0,0,6
41,308,0.0,0,6
398,308,0.0,0,6
608,308,0.0,0,6
423,308,0.0,0,6
299,308,0.0,0,6
458,308,0.0,0,6
115,308,0.0,0,6
432,308,0.0,0,6
553,308,0.0,0,6
167,308,0.0,0,6
275,308,0.0,0,6
531,308,0.0,0,6
601,308,0.0,0,6
298,308,0.0,0,2
31,308,0.0,0,7
424,308,0.0,0,7
544,308,0.0,0,7
356,308,0.0,0,1
338,308,0.0,0,7
272,308,0.0,0,7
240,308,0.0,0,7
595,308,0.0,0,7
471,308,0.0,0,7
402,308,0.0,0,7
621,308,0.0,0,7
463,308,0.0,0,7
126,308,0.0,0,7
360,308,0.0,0,1
279,308,0.0,0,7
678,308,0.0,0,7
571,308,0.0,0,7
196,308,0.0,0,7
329,308,0.0,0,7
64,308,0.0,0,7
12,308,0.0,0,7
297,308,0.0,0,7
343,308,0.0,0,7
714,308,0.0,0,7
448,308,0.0,0,7
184,308,0.0,0,7
219,308,0.0,0,7
447,308,0.0,0,7
617,308,0.0,0,7
645,308,0.0,0,7
111,308,0.0,0,7
325,308,0.0,0,7
142,308,0.0,0,7
331,308,0.0,0,7
674,308,0.0,0,7
713,308,0.0,0,7
345,308,0.0,0,7
440,308,0.0,0,7
612,308,0.0,0,2
576,308,0.0,0,7
302,308,0.0,0,7
572,308,0.0,0,7
529,308,0.0,0,7
107,308,0.0,0,7
474,308,0.0,0,7
253,308,0.0,0,7
96,308,0.0,0,7
524,308,0.0,0,1
11,308,0.0,0,7
581,308,0.0,0,5
5,308,0.0,0,2
312,308,0.0,0,5
104,308,0.0,0,11
144,308,0.0,0,12
441,308,0.0,0,11
53,308,0.0,0,11
422,308,0.0,0,12
340,308,0.0,0,12
486,308,0.0,0,12
413,308,0.0,0,11
399,308,0.0,0,12
354,308,0.0,0,12
227,308,0.0,0,12
212,308,0.0,0,12
224,308,0.0,0,12
639,308,0.0,0,12
290,308,0.0,0,12
